Date,Open,High,Low,Close,Volume,Adj Close
2015-03-27,66.63,67.12,66.08,66.97,1637900,66.97
2015-03-26,67.61,67.88,66.65,66.66,1758200,66.66
2015-03-25,67.94,68.82,67.73,68.01,2359000,68.01
2015-03-24,67.82,68.14,67.19,67.72,2243400,67.72
2015-03-23,66.51,68.57,66.35,67.89,3080200,67.89
2015-03-20,67.12,67.20,66.13,66.13,3082700,66.13
2015-03-19,66.53,66.85,65.99,66.82,2020500,66.82
2015-03-18,64.81,66.62,64.56,66.36,2386900,66.36
2015-03-17,64.25,65.09,64.07,64.81,1919400,64.81
2015-03-16,64.99,65.05,64.30,64.53,2652200,64.53
2015-03-13,65.39,66.25,64.34,64.74,2570400,64.74
2015-03-12,65.49,65.60,64.24,65.42,3232100,65.42
2015-03-11,64.69,65.58,64.37,65.22,2995900,65.22
2015-03-10,63.88,65.07,63.84,64.70,2869800,64.70
2015-03-09,64.30,64.95,63.31,64.33,6504900,64.33
2015-03-06,66.98,67.19,65.76,65.98,3385000,65.98
2015-03-05,67.15,67.49,66.10,67.14,2959100,67.14
2015-03-04,68.17,68.93,67.10,67.14,2957300,67.14
2015-03-03,67.59,68.42,67.16,68.34,2178800,68.34
2015-03-02,67.46,68.33,67.41,67.95,2645200,67.95
2015-02-27,68.12,68.49,67.40,67.41,3035200,67.41
2015-02-26,68.66,68.85,67.74,67.89,2917700,67.89
2015-02-25,69.39,69.46,68.20,68.56,3242300,68.56
2015-02-24,70.10,70.10,68.31,68.39,2818700,68.39
2015-02-23,68.98,70.54,68.95,69.71,3105600,69.71
2015-02-20,69.47,69.58,68.51,68.98,4208700,68.98
2015-02-19,70.15,70.65,69.49,69.59,4041600,69.59
2015-02-18,72.46,72.50,69.68,69.80,6018800,69.80
2015-02-17,72.90,73.47,72.65,72.75,2403600,72.75
2015-02-13,71.73,73.28,71.61,73.27,3226600,73.27
2015-02-12,71.52,72.09,70.81,71.55,2686800,71.55
2015-02-11,71.33,71.71,70.67,71.02,2648300,71.02
2015-02-10,72.08,72.25,70.50,71.27,3489600,71.27
2015-02-09,71.74,72.69,70.77,71.39,3427500,71.39
2015-02-06,70.08,72.64,69.85,72.00,6363500,72.00
2015-02-05,68.00,70.65,67.11,69.77,16901500,69.77
2015-02-04,69.68,71.98,69.68,71.38,5098600,71.38
2015-02-03,70.65,72.25,70.31,72.22,2899500,72.22
2015-02-02,70.85,71.76,70.32,71.56,2484200,71.56
2015-01-30,71.43,72.28,70.43,70.79,3198200,70.79
2015-01-29,72.47,73.00,71.08,72.53,4376900,72.53
2015-01-28,71.31,71.37,69.93,69.99,2681300,69.99
2015-01-27,69.30,71.00,68.76,70.78,3197800,70.78
2015-01-26,69.87,70.05,69.22,69.88,2419900,69.88
2015-01-23,69.86,70.01,68.78,69.33,3095000,69.33
2015-01-22,68.78,69.45,68.00,69.09,2331800,69.09
2015-01-21,68.72,69.20,67.78,68.50,2961300,68.50
2015-01-20,66.81,67.65,66.52,67.01,3139800,67.01
2015-01-16,65.98,67.25,65.42,67.01,3618900,67.01
2015-01-15,66.52,68.00,66.00,66.01,3284200,66.01
2015-01-14,65.21,66.97,65.10,66.52,5445500,66.52
2015-01-13,69.78,70.53,67.71,68.42,2885900,68.42
2015-01-12,69.42,69.97,68.75,69.33,2593300,69.33
2015-01-09,70.10,70.23,68.54,69.26,2357300,69.26
2015-01-08,69.10,70.35,68.71,70.00,3829400,70.00
2015-01-07,67.51,70.05,67.01,68.71,8488100,68.71
2015-01-06,69.27,69.54,65.12,66.87,16869100,66.87
2015-01-05,74.32,74.32,72.36,73.00,3614300,73.00
2015-01-02,75.56,75.90,74.27,74.78,1352800,74.78
2014-12-31,75.64,76.05,74.95,75.10,2216400,75.10
2014-12-30,74.94,76.00,74.82,75.38,1759600,75.38
2014-12-29,75.08,75.82,74.66,74.93,1954700,74.93
2014-12-26,75.90,76.41,74.80,75.21,1817300,75.21
2014-12-24,75.61,76.50,75.07,75.30,765000,75.30
2014-12-23,74.63,76.10,74.51,75.31,3114000,75.31
2014-12-22,74.70,75.20,73.56,74.36,3017100,74.36
2014-12-19,74.78,74.96,73.25,74.61,4715000,74.61
2014-12-18,76.43,76.69,73.39,74.29,5661900,74.29
2014-12-17,76.51,76.80,74.69,75.65,4455300,75.65
2014-12-16,77.04,77.81,75.83,75.99,4596200,75.99
2014-12-15,77.07,78.55,77.07,77.69,3964800,77.69
2014-12-12,75.78,78.29,75.63,76.97,3233200,76.97
2014-12-11,75.80,77.45,75.50,76.70,3068100,76.70
2014-12-10,75.97,76.27,75.29,75.52,2071100,75.52
2014-12-09,75.39,76.76,74.24,76.32,2049100,76.32
2014-12-08,77.28,77.97,75.93,76.14,2289600,76.14
2014-12-05,76.69,77.68,76.46,77.63,3106900,77.63
2014-12-04,75.76,77.07,75.50,76.53,3527200,76.53
2014-12-03,74.15,75.82,73.98,75.73,2645700,75.73
2014-12-02,74.06,74.95,73.62,74.18,2616100,74.18
2014-12-01,76.36,76.78,73.15,73.32,4777700,73.32
2014-11-28,76.32,77.19,75.50,76.71,1735600,76.71
2014-11-26,76.75,76.95,75.47,75.83,2587000,75.83
2014-11-25,76.54,77.25,76.13,76.81,4530900,76.81
2014-11-24,74.30,75.65,74.12,75.53,3283100,75.53
2014-11-21,74.55,75.19,73.44,74.00,4195300,74.00
2014-11-20,72.80,73.96,72.57,73.43,7780800,73.43
2014-11-19,72.91,73.30,72.08,72.47,2395100,72.47
2014-11-18,72.50,73.31,72.32,72.93,3199100,72.93
2014-11-17,72.00,72.82,71.71,72.32,2833000,72.32
2014-11-14,70.75,72.57,70.45,72.06,3398100,72.06
2014-11-13,71.07,71.76,70.46,70.74,3240900,70.74
2014-11-12,69.00,71.22,68.85,71.00,6654800,71.00
2014-11-11,69.01,69.50,68.25,68.89,4264600,68.89
2014-11-10,70.15,70.22,68.94,69.15,4982900,69.15
2014-11-07,72.48,72.56,69.89,69.95,7073000,69.95
