Date,Open,High,Low,Close,Volume,Adj Close
2015-03-27,561.83,564.07,556.93,557.55,1723500,557.55
2015-03-26,564.65,567.19,558.31,563.64,2487600,563.64
2015-03-25,577.57,580.07,567.00,567.00,2612100,567.00
2015-03-24,568.54,581.88,568.09,577.54,3951500,577.54
2015-03-23,566.00,569.64,563.06,565.37,1501200,565.37
2015-03-20,566.71,567.10,564.48,564.95,2200500,564.95
2015-03-19,564.52,566.96,562.12,563.67,1227000,563.67
2015-03-18,557.73,566.51,553.50,566.16,1766200,566.16
2015-03-17,558.29,560.64,554.41,557.61,1444600,557.61
2015-03-16,556.93,563.75,551.32,561.64,1842800,561.64
2015-03-13,559.23,564.36,550.33,553.00,1771400,553.00
2015-03-12,558.48,561.84,555.53,561.17,1780100,561.17
2015-03-11,559.80,564.18,555.41,555.69,2026200,555.69
2015-03-10,568.48,569.76,559.82,559.85,2004000,559.85
2015-03-09,570.92,575.45,569.05,574.10,1173900,574.10
2015-03-06,582.00,582.78,572.06,572.90,1879600,572.90
2015-03-05,579.62,583.20,578.23,581.43,1795900,581.43
2015-03-04,576.97,581.63,572.52,578.33,1898200,578.33
2015-03-03,576.35,580.85,570.50,578.79,2526300,578.79
2015-03-02,567.00,575.99,563.15,575.02,2520300,575.02
2015-02-27,558.15,569.42,557.03,562.63,3416400,562.63
2015-02-26,545.74,560.13,545.09,559.29,2701600,559.29
2015-02-25,538.44,549.57,538.01,547.33,2041800,547.33
2015-02-24,531.55,539.40,531.00,538.65,1420300,538.65
2015-02-23,539.00,539.30,532.00,535.00,1645300,535.00
2015-02-20,547.58,547.58,538.10,541.80,1911700,541.80
2015-02-19,542.47,546.86,540.75,546.45,1541700,546.45
2015-02-18,543.82,547.55,539.55,542.65,1558200,542.65
2015-02-17,551.16,553.00,543.26,545.01,1958700,545.01
2015-02-13,547.51,552.54,546.60,551.16,2369100,551.16
2015-02-12,539.66,548.34,537.00,546.01,2429500,546.01
2015-02-11,539.73,541.95,536.00,538.00,1915300,538.00
2015-02-10,532.15,541.00,529.17,540.16,2371500,540.16
2015-02-09,531.06,533.88,527.55,529.28,1515700,529.28
2015-02-06,531.01,540.22,528.65,533.88,2134400,533.88
2015-02-05,527.93,530.69,525.64,529.83,1658800,529.83
2015-02-04,533.14,536.75,525.03,526.10,1694800,526.10
2015-02-03,529.94,537.45,526.81,533.30,2353100,533.30
2015-02-02,534.32,536.50,521.72,532.20,3768900,532.20
2015-01-30,519.00,543.10,518.18,537.55,6055400,537.55
2015-01-29,512.90,515.19,503.48,513.23,3950900,513.23
2015-01-28,525.00,525.69,512.35,512.43,1791100,512.43
2015-01-27,531.40,532.78,520.86,521.19,1957400,521.19
2015-01-26,541.50,541.50,532.07,536.72,1544700,536.72
2015-01-23,538.03,545.41,535.75,541.95,2298300,541.95
2015-01-22,523.00,538.84,521.91,537.30,2803400,537.30
2015-01-21,510.84,521.85,509.59,520.39,2317800,520.39
2015-01-20,512.77,515.61,509.37,509.94,2339800,509.94
2015-01-16,503.15,510.85,503.09,510.46,2482900,510.46
2015-01-15,508.89,509.75,502.01,504.01,2553400,504.01
2015-01-14,500.42,508.26,498.16,505.93,2640000,505.93
2015-01-13,502.57,508.60,497.26,501.80,3047900,501.80
2015-01-12,499.24,500.28,490.91,497.06,2854100,497.06
2015-01-09,508.18,508.60,498.65,500.72,2097000,500.72
2015-01-08,501.51,507.50,495.02,506.91,3652700,506.91
2015-01-07,510.95,511.49,503.65,505.15,2345900,505.15
2015-01-06,520.50,521.21,505.55,506.64,2722800,506.64
2015-01-05,527.15,527.99,517.75,519.46,2059100,519.46
2015-01-02,532.60,535.80,527.88,529.55,1324000,529.55
2014-12-31,537.74,538.40,530.20,530.66,1232400,530.66
2014-12-30,534.96,537.84,533.61,535.28,1048600,535.28
2014-12-29,540.50,543.93,537.16,537.31,2215000,537.31
2014-12-26,536.93,543.25,535.49,541.52,1110800,541.52
2014-12-24,538.82,540.29,535.10,536.93,737700,536.93
2014-12-23,534.51,542.30,533.72,538.77,2877200,538.77
2014-12-22,520.61,532.97,520.59,532.30,3319500,532.30
2014-12-19,516.99,520.81,508.86,520.04,4872100,520.04
2014-12-18,515.99,516.25,506.56,514.62,3876700,514.62
2014-12-17,499.86,509.07,499.11,506.45,3639400,506.45
2014-12-16,513.60,515.58,497.19,498.16,4349900,498.16
2014-12-15,523.76,525.37,515.40,515.84,2617600,515.84
2014-12-12,527.44,532.24,521.46,521.51,2365700,521.51
2014-12-11,530.01,537.04,529.16,532.11,2071300,532.11
2014-12-10,535.90,539.36,527.49,528.04,2311100,528.04
2014-12-09,525.88,536.65,523.41,536.11,2166100,536.11
2014-12-08,529.22,533.82,527.00,530.73,3228300,530.73
2014-12-05,536.70,538.20,527.26,528.08,3070100,528.08
2014-12-04,537.64,542.69,534.89,542.58,1629900,542.58
2014-12-03,537.50,541.41,535.21,536.97,1623800,536.97
2014-12-02,539.45,541.85,534.66,538.59,2073600,538.59
2014-12-01,545.09,548.79,538.62,539.65,1994400,539.65
2014-11-28,547.00,549.60,544.48,549.08,1210100,549.08
2014-11-26,549.23,549.88,545.23,547.73,1480200,547.73
2014-11-25,547.21,552.50,546.91,549.23,1903600,549.23
2014-11-24,546.57,551.19,544.15,547.48,1653800,547.48
